subscription_id,customer_id,start_date,end_date,subscription_type,price,media
10879,3291,2019-11-07,2019-12-07,MONTHLY,50,GOOGLE_AD_WORDS
10880,3291,2019-12-07,2020-01-07,MONTHLY,50,GOOGLE_AD_WORDS
10881,3292,2019-09-23,2020-09-23,YEARLY,400,FACEBOOK_ADS
10882,3293,2019-09-18,2019-10-18,MONTHLY,50,GOOGLE_AD_WORDS
10883,3293,2019-10-18,2019-11-18,MONTHLY,50,GOOGLE_AD_WORDS
10884,3294,2019-09-15,2019-10-15,MONTHLY,50,FACEBOOK_ADS
10885,3295,2019-09-08,2019-10-08,MONTHLY,50,GOOGLE_AD_WORDS
10886,3295,2019-10-08,2019-11-08,MONTHLY,50,GOOGLE_AD_WORDS
10887,3296,2019-09-07,2019-10-07,MONTHLY,50,GOOGLE_AD_WORDS
10888,3297,2019-09-13,2019-10-13,MONTHLY,50,GOOGLE_AD_WORDS
10889,3297,2019-10-13,2019-11-13,MONTHLY,50,GOOGLE_AD_WORDS
10890,3297,2019-11-13,2019-12-13,MONTHLY,50,GOOGLE_AD_WORDS
10891,3297,2019-12-13,2020-01-13,MONTHLY,50,GOOGLE_AD_WORDS
10892,3298,2019-09-22,2019-10-22,MONTHLY,50,GOOGLE_AD_WORDS
10893,3299,2019-10-01,2019-11-01,MONTHLY,50,NONE
10894,3299,2019-11-01,2019-12-01,MONTHLY,50,NONE
10895,3299,2019-12-01,2020-01-01,MONTHLY,50,NONE
10896,3300,2019-09-13,2019-10-13,MONTHLY,50,GOOGLE_AD_WORDS
10897,3300,2019-10-13,2019-11-13,MONTHLY,50,GOOGLE_AD_WORDS
10898,3300,2019-11-13,2019-12-13,MONTHLY,50,GOOGLE_AD_WORDS
10899,3301,2019-10-12,2019-11-12,MONTHLY,50,NONE
10900,3301,2019-11-12,2019-12-12,MONTHLY,50,NONE
10901,3301,2019-12-12,2020-01-12,MONTHLY,50,NONE
10902,3302,2019-10-27,2019-11-27,MONTHLY,50,GOOGLE_AD_WORDS
10903,3303,2019-11-01,2019-12-01,MONTHLY,50,GOOGLE_AD_WORDS
10904,3303,2019-12-01,2020-12-01,YEARLY,400,GOOGLE_AD_WORDS
10905,3304,2019-10-02,2019-11-02,MONTHLY,50,GOOGLE_AD_WORDS
10906,3304,2019-11-02,2019-12-02,MONTHLY,50,GOOGLE_AD_WORDS
10907,3305,2019-10-15,2019-11-15,MONTHLY,50,NONE
10908,3305,2019-11-15,2019-12-15,MONTHLY,50,NONE
10909,3305,2019-12-15,2020-01-15,MONTHLY,50,NONE
10910,3306,2019-10-04,2019-11-04,MONTHLY,50,FACEBOOK_ADS
10911,3306,2019-11-04,2019-12-04,MONTHLY,50,FACEBOOK_ADS
10912,3306,2019-12-04,2020-01-04,MONTHLY,50,FACEBOOK_ADS
10913,3307,2019-10-19,2020-10-19,YEARLY,400,GOOGLE_AD_WORDS
10914,3308,2019-10-12,2020-10-12,YEARLY,400,GOOGLE_AD_WORDS
10915,3309,2019-10-21,2019-11-21,MONTHLY,50,GOOGLE_AD_WORDS
10916,3309,2019-11-21,2019-12-21,MONTHLY,50,GOOGLE_AD_WORDS
10917,3309,2019-12-21,2020-01-21,MONTHLY,50,GOOGLE_AD_WORDS
10918,3310,2019-10-04,2019-11-04,MONTHLY,50,NONE
10919,3311,2019-10-10,2019-11-10,MONTHLY,50,NONE
10920,3311,2019-11-10,2019-12-10,MONTHLY,50,NONE
10921,3312,2019-10-18,2019-11-18,MONTHLY,50,GOOGLE_AD_WORDS
10922,3313,2019-10-18,2019-11-18,MONTHLY,50,FACEBOOK_ADS
10923,3314,2019-10-25,2019-11-25,MONTHLY,50,GOOGLE_AD_WORDS
10924,3315,2019-10-23,2020-10-23,YEARLY,400,FACEBOOK_ADS
10925,3316,2019-11-15,2020-11-15,YEARLY,400,GOOGLE_AD_WORDS
10926,3317,2019-11-11,2019-12-11,MONTHLY,50,FACEBOOK_ADS
10927,3317,2019-12-11,2020-01-11,MONTHLY,50,FACEBOOK_ADS
10928,3318,2019-11-26,2019-12-26,MONTHLY,50,NONE
10929,3318,2019-12-26,2020-01-26,MONTHLY,50,NONE
10930,3319,2019-11-08,2019-12-08,MONTHLY,50,GOOGLE_AD_WORDS
10931,3320,2019-11-20,2019-12-20,MONTHLY,50,NONE
10932,3321,2019-11-10,2020-11-10,YEARLY,400,GOOGLE_AD_WORDS
10933,3322,2019-11-25,2020-11-25,YEARLY,400,NONE
10934,3323,2019-12-01,2020-01-01,MONTHLY,50,NONE
10935,3324,2019-11-25,2019-12-25,MONTHLY,50,FACEBOOK_ADS
10936,3325,2019-11-26,2019-12-26,MONTHLY,50,GOOGLE_AD_WORDS
10937,3325,2019-12-26,2020-01-26,MONTHLY,50,GOOGLE_AD_WORDS
10938,3326,2019-11-16,2020-11-16,YEARLY,400,NONE
10939,3327,2019-11-26,2019-12-26,MONTHLY,50,NONE
10940,3327,2019-12-26,2020-01-26,MONTHLY,50,NONE
10941,3328,2019-11-26,2019-12-26,MONTHLY,50,GOOGLE_AD_WORDS
10942,3329,2019-11-04,2019-12-04,MONTHLY,50,FACEBOOK_ADS
10943,3330,2019-11-15,2019-12-15,MONTHLY,50,NONE
10944,3330,2019-12-15,2020-01-15,MONTHLY,50,NONE
10945,3331,2019-11-07,2019-12-07,MONTHLY,50,NONE
10946,3332,2019-11-08,2019-12-08,MONTHLY,50,GOOGLE_AD_WORDS
10947,3332,2019-12-08,2020-01-08,MONTHLY,50,GOOGLE_AD_WORDS
10948,3333,2019-11-02,2019-12-02,MONTHLY,50,NONE
10949,3333,2019-12-02,2020-01-02,MONTHLY,50,NONE
10950,3334,2019-12-03,2020-01-03,MONTHLY,50,GOOGLE_AD_WORDS
10951,3335,2019-12-11,2020-01-11,MONTHLY,50,FACEBOOK_ADS
10952,3336,2019-12-08,2020-01-08,MONTHLY,50,NONE
10953,3337,2019-12-27,2020-01-27,MONTHLY,50,NONE
10954,3338,2019-12-08,2020-01-08,MONTHLY,50,FACEBOOK_ADS
10955,3339,2019-12-29,2020-01-29,MONTHLY,50,GOOGLE_AD_WORDS
10956,3340,2019-12-27,2020-01-27,MONTHLY,50,FACEBOOK_ADS
10957,3341,2019-12-30,2020-12-30,YEARLY,400,NONE
10958,3342,2019-12-31,2020-01-31,MONTHLY,50,GOOGLE_AD_WORDS
10959,3343,2019-12-12,2020-01-12,MONTHLY,50,NONE
10960,3344,2019-12-27,2020-01-27,MONTHLY,50,FACEBOOK_ADS
10961,3345,2019-12-07,2020-01-07,MONTHLY,50,GOOGLE_AD_WORDS
10962,3346,2019-12-12,2020-12-12,YEARLY,400,GOOGLE_AD_WORDS
10963,3347,2019-12-04,2020-01-04,MONTHLY,50,GOOGLE_AD_WORDS
10964,3348,2019-12-04,2020-12-04,YEARLY,400,GOOGLE_AD_WORDS
10965,3349,2019-12-25,2020-01-25,MONTHLY,50,GOOGLE_AD_WORDS
10966,3350,2019-12-27,2020-01-27,MONTHLY,50,GOOGLE_AD_WORDS
10967,3351,2018-01-05,2018-02-05,MONTHLY,50,FACEBOOK_ADS
10968,3351,2018-02-05,2018-03-05,MONTHLY,50,FACEBOOK_ADS
10969,3351,2018-03-05,2018-04-05,MONTHLY,50,FACEBOOK_ADS
10970,3351,2018-04-05,2018-05-05,MONTHLY,50,FACEBOOK_ADS
10971,3351,2018-05-05,2018-06-05,MONTHLY,50,FACEBOOK_ADS
10972,3351,2018-06-05,2018-07-05,MONTHLY,50,FACEBOOK_ADS
10973,3351,2018-07-05,2018-08-05,MONTHLY,50,FACEBOOK_ADS
10974,3351,2018-08-05,2018-09-05,MONTHLY,50,FACEBOOK_ADS
10975,3351,2018-09-05,2018-10-05,MONTHLY,50,FACEBOOK_ADS
10976,3351,2018-10-05,2018-11-05,MONTHLY,50,FACEBOOK_ADS
10977,3351,2018-11-05,2018-12-05,MONTHLY,50,FACEBOOK_ADS
10978,3351,2018-12-05,2019-01-05,MONTHLY,50,FACEBOOK_ADS
10979,3351,2019-01-05,2019-02-05,MONTHLY,50,FACEBOOK_ADS
10980,3352,2018-01-26,2018-02-26,MONTHLY,50,GOOGLE_AD_WORDS
10981,3353,2018-01-20,2018-02-20,MONTHLY,50,NONE
10982,3354,2018-01-21,2018-02-21,MONTHLY,50,FACEBOOK_ADS
10983,3355,2018-01-27,2018-02-27,MONTHLY,50,NONE
10984,3355,2018-02-27,2018-03-27,MONTHLY,50,NONE
10985,3355,2018-03-27,2018-04-27,MONTHLY,50,NONE
10986,3355,2018-04-27,2018-05-27,MONTHLY,50,NONE
10987,3355,2018-05-27,2018-06-27,MONTHLY,50,NONE
10988,3355,2018-06-27,2018-07-27,MONTHLY,50,NONE
10989,3355,2018-07-27,2018-08-27,MONTHLY,50,NONE
10990,3355,2018-08-27,2018-09-27,MONTHLY,50,NONE
10991,3355,2018-09-27,2018-10-27,MONTHLY,50,NONE
10992,3355,2018-10-27,2018-11-27,MONTHLY,50,NONE
10993,3355,2018-11-27,2018-12-27,MONTHLY,50,NONE
10994,3355,2018-12-27,2019-01-27,MONTHLY,50,NONE
10995,3355,2019-01-27,2019-02-27,MONTHLY,50,NONE
10996,3355,2019-02-27,2019-03-27,MONTHLY,50,NONE
10997,3355,2019-03-27,2019-04-27,MONTHLY,50,NONE
10998,3356,2018-01-23,2018-02-23,MONTHLY,50,NONE
10999,3356,2018-02-23,2018-03-23,MONTHLY,50,NONE
11000,3356,2018-03-23,2018-04-23,MONTHLY,50,NONE
11001,3357,2018-01-21,2018-02-21,MONTHLY,50,FACEBOOK_ADS
11002,3358,2018-01-24,2018-02-24,MONTHLY,50,NONE
11003,3358,2018-02-24,2018-03-24,MONTHLY,50,NONE
11004,3358,2018-03-24,2018-04-24,MONTHLY,50,NONE
11005,3358,2018-04-24,2018-05-24,MONTHLY,50,NONE
11006,3358,2018-05-24,2018-06-24,MONTHLY,50,NONE
11007,3358,2018-06-24,2018-07-24,MONTHLY,50,NONE
11008,3358,2018-07-24,2018-08-24,MONTHLY,50,NONE
11009,3358,2018-08-24,2018-09-24,MONTHLY,50,NONE
11010,3358,2018-09-24,2018-10-24,MONTHLY,50,NONE
11011,3358,2018-10-24,2018-11-24,MONTHLY,50,NONE
11012,3359,2018-01-12,2018-02-12,MONTHLY,50,GOOGLE_AD_WORDS
11013,3360,2018-01-25,2018-02-25,MONTHLY,50,NONE
11014,3361,2018-01-19,2018-02-19,MONTHLY,50,FACEBOOK_ADS
11015,3361,2018-02-19,2018-03-19,MONTHLY,50,FACEBOOK_ADS
11016,3361,2018-03-19,2018-04-19,MONTHLY,50,FACEBOOK_ADS
11017,3361,2018-04-19,2018-05-19,MONTHLY,50,FACEBOOK_ADS
11018,3361,2018-05-19,2018-06-19,MONTHLY,50,FACEBOOK_ADS
11019,3361,2018-06-19,2018-07-19,MONTHLY,50,FACEBOOK_ADS
11020,3361,2018-07-19,2018-08-19,MONTHLY,50,FACEBOOK_ADS
11021,3361,2018-08-19,2018-09-19,MONTHLY,50,FACEBOOK_ADS
11022,3362,2018-01-31,2018-02-28,MONTHLY,50,GOOGLE_AD_WORDS
11023,3363,2018-01-06,2019-01-06,YEARLY,400,FACEBOOK_ADS
11024,3364,2018-01-03,2018-02-03,MONTHLY,50,NONE
11025,3364,2018-02-03,2018-03-03,MONTHLY,50,NONE
11026,3365,2018-02-01,2018-03-01,MONTHLY,50,FACEBOOK_ADS
11027,3365,2018-03-01,2018-04-01,MONTHLY,50,FACEBOOK_ADS
11028,3365,2018-04-01,2018-05-01,MONTHLY,50,FACEBOOK_ADS
11029,3365,2018-05-01,2018-06-01,MONTHLY,50,FACEBOOK_ADS
11030,3365,2018-06-01,2018-07-01,MONTHLY,50,FACEBOOK_ADS
11031,3366,2018-02-23,2018-03-23,MONTHLY,50,FACEBOOK_ADS
11032,3366,2018-03-23,2018-04-23,MONTHLY,50,FACEBOOK_ADS
11033,3366,2018-04-23,2018-05-23,MONTHLY,50,FACEBOOK_ADS
11034,3366,2018-05-23,2018-06-23,MONTHLY,50,FACEBOOK_ADS
11035,3366,2018-06-23,2018-07-23,MONTHLY,50,FACEBOOK_ADS
11036,3366,2018-07-23,2018-08-23,MONTHLY,50,FACEBOOK_ADS
11037,3366,2018-08-23,2018-09-23,MONTHLY,50,FACEBOOK_ADS
11038,3366,2018-09-23,2018-10-23,MONTHLY,50,FACEBOOK_ADS
11039,3366,2018-10-23,2018-11-23,MONTHLY,50,FACEBOOK_ADS
11040,3366,2018-11-23,2018-12-23,MONTHLY,50,FACEBOOK_ADS
11041,3366,2018-12-23,2019-01-23,MONTHLY,50,FACEBOOK_ADS
11042,3366,2019-01-23,2019-02-23,MONTHLY,50,FACEBOOK_ADS
11043,3366,2019-02-23,2019-03-23,MONTHLY,50,FACEBOOK_ADS
11044,3366,2019-03-23,2019-04-23,MONTHLY,50,FACEBOOK_ADS
11045,3366,2019-04-23,2019-05-23,MONTHLY,50,FACEBOOK_ADS
11046,3366,2019-05-23,2019-06-23,MONTHLY,50,FACEBOOK_ADS
11047,3367,2018-02-10,2018-03-10,MONTHLY,50,NONE
11048,3367,2018-03-10,2018-04-10,MONTHLY,50,NONE
11049,3367,2018-04-10,2018-05-10,MONTHLY,50,NONE
11050,3367,2018-05-10,2018-06-10,MONTHLY,50,NONE
11051,3367,2018-06-10,2018-07-10,MONTHLY,50,NONE
11052,3367,2018-07-10,2018-08-10,MONTHLY,50,NONE
11053,3367,2018-08-10,2018-09-10,MONTHLY,50,NONE
11054,3367,2018-09-10,2018-10-10,MONTHLY,50,NONE
11055,3367,2018-10-10,2018-11-10,MONTHLY,50,NONE
11056,3368,2018-02-18,2018-03-18,MONTHLY,50,NONE
11057,3368,2018-03-18,2018-04-18,MONTHLY,50,NONE
11058,3368,2018-04-18,2018-05-18,MONTHLY,50,NONE
11059,3368,2018-05-18,2018-06-18,MONTHLY,50,NONE
11060,3369,2018-02-05,2018-03-05,MONTHLY,50,NONE
11061,3370,2018-02-06,2018-03-06,MONTHLY,50,FACEBOOK_ADS
11062,3370,2018-03-06,2018-04-06,MONTHLY,50,FACEBOOK_ADS
11063,3370,2018-04-06,2018-05-06,MONTHLY,50,FACEBOOK_ADS
11064,3370,2018-05-06,2018-06-06,MONTHLY,50,FACEBOOK_ADS
11065,3370,2018-06-06,2018-07-06,MONTHLY,50,FACEBOOK_ADS
11066,3370,2018-07-06,2018-08-06,MONTHLY,50,FACEBOOK_ADS
11067,3370,2018-08-06,2018-09-06,MONTHLY,50,FACEBOOK_ADS
11068,3370,2018-09-06,2018-10-06,MONTHLY,50,FACEBOOK_ADS
11069,3370,2018-10-06,2018-11-06,MONTHLY,50,FACEBOOK_ADS
11070,3370,2018-11-06,2018-12-06,MONTHLY,50,FACEBOOK_ADS
11071,3371,2018-02-08,2018-03-08,MONTHLY,50,GOOGLE_AD_WORDS
11072,3372,2018-02-21,2018-03-21,MONTHLY,50,NONE
11073,3373,2018-02-22,2018-03-22,MONTHLY,50,FACEBOOK_ADS
11074,3373,2018-03-22,2018-04-22,MONTHLY,50,FACEBOOK_ADS
11075,3373,2018-04-22,2018-05-22,MONTHLY,50,FACEBOOK_ADS
11076,3373,2018-05-22,2018-06-22,MONTHLY,50,FACEBOOK_ADS
11077,3373,2018-06-22,2018-07-22,MONTHLY,50,FACEBOOK_ADS
11078,3373,2018-07-22,2018-08-22,MONTHLY,50,FACEBOOK_ADS
11079,3373,2018-08-22,2018-09-22,MONTHLY,50,FACEBOOK_ADS
11080,3373,2018-09-22,2018-10-22,MONTHLY,50,FACEBOOK_ADS
11081,3373,2018-10-22,2018-11-22,MONTHLY,50,FACEBOOK_ADS
11082,3373,2018-11-22,2018-12-22,MONTHLY,50,FACEBOOK_ADS
11083,3374,2018-02-23,2018-03-23,MONTHLY,50,GOOGLE_AD_WORDS
11084,3374,2018-03-23,2018-04-23,MONTHLY,50,GOOGLE_AD_WORDS
11085,3374,2018-04-23,2018-05-23,MONTHLY,50,GOOGLE_AD_WORDS
11086,3374,2018-05-23,2018-06-23,MONTHLY,50,GOOGLE_AD_WORDS
11087,3374,2018-06-23,2018-07-23,MONTHLY,50,GOOGLE_AD_WORDS
11088,3374,2018-07-23,2018-08-23,MONTHLY,50,GOOGLE_AD_WORDS
11089,3374,2018-08-23,2018-09-23,MONTHLY,50,GOOGLE_AD_WORDS
11090,3374,2018-09-23,2018-10-23,MONTHLY,50,GOOGLE_AD_WORDS
11091,3374,2018-10-23,2018-11-23,MONTHLY,50,GOOGLE_AD_WORDS
11092,3374,2018-11-23,2018-12-23,MONTHLY,50,GOOGLE_AD_WORDS
11093,3375,2018-02-21,2018-03-21,MONTHLY,50,FACEBOOK_ADS
11094,3375,2018-03-21,2018-04-21,MONTHLY,50,FACEBOOK_ADS
11095,3375,2018-04-21,2018-05-21,MONTHLY,50,FACEBOOK_ADS
11096,3375,2018-05-21,2018-06-21,MONTHLY,50,FACEBOOK_ADS
11097,3375,2018-06-21,2018-07-21,MONTHLY,50,FACEBOOK_ADS
11098,3375,2018-07-21,2018-08-21,MONTHLY,50,FACEBOOK_ADS
11099,3376,2018-02-21,2018-03-21,MONTHLY,50,NONE
11100,3377,2018-02-22,2018-03-22,MONTHLY,50,FACEBOOK_ADS
11101,3377,2018-03-22,2018-04-22,MONTHLY,50,FACEBOOK_ADS
11102,3377,2018-04-22,2018-05-22,MONTHLY,50,FACEBOOK_ADS
11103,3377,2018-05-22,2018-06-22,MONTHLY,50,FACEBOOK_ADS
11104,3377,2018-06-22,2018-07-22,MONTHLY,50,FACEBOOK_ADS
11105,3377,2018-07-22,2018-08-22,MONTHLY,50,FACEBOOK_ADS
11106,3377,2018-08-22,2019-08-22,YEARLY,400,FACEBOOK_ADS
11107,3377,2019-08-22,2019-09-22,MONTHLY,50,FACEBOOK_ADS
11108,3377,2019-09-22,2019-10-22,MONTHLY,50,FACEBOOK_ADS
11109,3377,2019-10-22,2019-11-22,MONTHLY,50,FACEBOOK_ADS
11110,3377,2019-11-22,2019-12-22,MONTHLY,50,FACEBOOK_ADS
11111,3377,2019-12-22,2020-01-22,MONTHLY,50,FACEBOOK_ADS
11112,3378,2018-02-15,2019-02-15,YEARLY,400,FACEBOOK_ADS
11113,3379,2018-02-15,2018-03-15,MONTHLY,50,GOOGLE_AD_WORDS
11114,3379,2018-03-15,2018-04-15,MONTHLY,50,GOOGLE_AD_WORDS
11115,3380,2018-02-04,2018-03-04,MONTHLY,50,FACEBOOK_ADS
11116,3380,2018-03-04,2018-04-04,MONTHLY,50,FACEBOOK_ADS
11117,3381,2018-02-11,2018-03-11,MONTHLY,50,FACEBOOK_ADS
11118,3382,2018-02-15,2018-03-15,MONTHLY,50,FACEBOOK_ADS
11119,3383,2018-02-07,2019-02-07,YEARLY,400,NONE
11120,3384,2018-02-15,2018-03-15,MONTHLY,50,FACEBOOK_ADS
11121,3384,2018-03-15,2018-04-15,MONTHLY,50,FACEBOOK_ADS
11122,3384,2018-04-15,2018-05-15,MONTHLY,50,FACEBOOK_ADS
11123,3384,2018-05-15,2018-06-15,MONTHLY,50,FACEBOOK_ADS
11124,3384,2018-06-15,2018-07-15,MONTHLY,50,FACEBOOK_ADS
11125,3384,2018-07-15,2018-08-15,MONTHLY,50,FACEBOOK_ADS
11126,3384,2018-08-15,2018-09-15,MONTHLY,50,FACEBOOK_ADS
11127,3384,2018-09-15,2018-10-15,MONTHLY,50,FACEBOOK_ADS
11128,3384,2018-10-15,2018-11-15,MONTHLY,50,FACEBOOK_ADS
11129,3384,2018-11-15,2018-12-15,MONTHLY,50,FACEBOOK_ADS
11130,3385,2018-03-17,2019-03-17,YEARLY,400,FACEBOOK_ADS
11131,3386,2018-03-31,2018-04-30,MONTHLY,50,GOOGLE_AD_WORDS
11132,3386,2018-04-30,2018-05-30,MONTHLY,50,GOOGLE_AD_WORDS
11133,3387,2018-03-18,2019-03-18,YEARLY,400,GOOGLE_AD_WORDS
11134,3388,2018-03-20,2018-04-20,MONTHLY,50,GOOGLE_AD_WORDS
11135,3388,2018-04-20,2018-05-20,MONTHLY,50,GOOGLE_AD_WORDS
11136,3389,2018-03-03,2018-04-03,MONTHLY,50,GOOGLE_AD_WORDS
11137,3389,2018-04-03,2018-05-03,MONTHLY,50,GOOGLE_AD_WORDS
11138,3389,2018-05-03,2018-06-03,MONTHLY,50,GOOGLE_AD_WORDS
11139,3389,2018-06-03,2018-07-03,MONTHLY,50,GOOGLE_AD_WORDS
11140,3389,2018-07-03,2018-08-03,MONTHLY,50,GOOGLE_AD_WORDS
11141,3389,2018-08-03,2018-09-03,MONTHLY,50,GOOGLE_AD_WORDS
11142,3389,2018-09-03,2018-10-03,MONTHLY,50,GOOGLE_AD_WORDS
11143,3389,2018-10-03,2018-11-03,MONTHLY,50,GOOGLE_AD_WORDS
11144,3389,2018-11-03,2018-12-03,MONTHLY,50,GOOGLE_AD_WORDS
11145,3389,2018-12-03,2019-01-03,MONTHLY,50,GOOGLE_AD_WORDS
11146,3389,2019-01-03,2019-02-03,MONTHLY,50,GOOGLE_AD_WORDS
11147,3389,2019-02-03,2019-03-03,MONTHLY,50,GOOGLE_AD_WORDS
11148,3389,2019-03-03,2019-04-03,MONTHLY,50,GOOGLE_AD_WORDS
11149,3389,2019-04-03,2019-05-03,MONTHLY,50,GOOGLE_AD_WORDS
11150,3389,2019-05-03,2019-06-03,MONTHLY,50,GOOGLE_AD_WORDS
11151,3389,2019-06-03,2019-07-03,MONTHLY,50,GOOGLE_AD_WORDS
11152,3389,2019-07-03,2019-08-03,MONTHLY,50,GOOGLE_AD_WORDS
11153,3389,2019-08-03,2019-09-03,MONTHLY,50,GOOGLE_AD_WORDS
11154,3389,2019-09-03,2019-10-03,MONTHLY,50,GOOGLE_AD_WORDS
11155,3389,2019-10-03,2019-11-03,MONTHLY,50,GOOGLE_AD_WORDS
11156,3389,2019-11-03,2019-12-03,MONTHLY,50,GOOGLE_AD_WORDS
11157,3390,2018-03-23,2018-04-23,MONTHLY,50,FACEBOOK_ADS
11158,3390,2018-04-23,2018-05-23,MONTHLY,50,FACEBOOK_ADS
11159,3391,2018-03-23,2018-04-23,MONTHLY,50,NONE
11160,3391,2018-04-23,2018-05-23,MONTHLY,50,NONE
11161,3392,2018-04-01,2018-05-01,MONTHLY,50,FACEBOOK_ADS
11162,3392,2018-05-01,2018-06-01,MONTHLY,50,FACEBOOK_ADS
11163,3392,2018-06-01,2018-07-01,MONTHLY,50,FACEBOOK_ADS
11164,3393,2018-03-21,2019-03-21,YEARLY,400,NONE
11165,3394,2018-03-20,2018-04-20,MONTHLY,50,FACEBOOK_ADS
11166,3394,2018-04-20,2018-05-20,MONTHLY,50,FACEBOOK_ADS
11167,3394,2018-05-20,2018-06-20,MONTHLY,50,FACEBOOK_ADS
11168,3395,2018-03-09,2018-04-09,MONTHLY,50,FACEBOOK_ADS
11169,3395,2018-04-09,2018-05-09,MONTHLY,50,FACEBOOK_ADS
11170,3396,2018-03-14,2018-04-14,MONTHLY,50,FACEBOOK_ADS
11171,3396,2018-04-14,2018-05-14,MONTHLY,50,FACEBOOK_ADS
11172,3396,2018-05-14,2018-06-14,MONTHLY,50,FACEBOOK_ADS
11173,3396,2018-06-14,2018-07-14,MONTHLY,50,FACEBOOK_ADS
11174,3396,2018-07-14,2018-08-14,MONTHLY,50,FACEBOOK_ADS
11175,3396,2018-08-14,2018-09-14,MONTHLY,50,FACEBOOK_ADS
11176,3396,2018-09-14,2018-10-14,MONTHLY,50,FACEBOOK_ADS
11177,3396,2018-10-14,2018-11-14,MONTHLY,50,FACEBOOK_ADS
11178,3396,2018-11-14,2018-12-14,MONTHLY,50,FACEBOOK_ADS
11179,3396,2018-12-14,2019-01-14,MONTHLY,50,FACEBOOK_ADS
11180,3396,2019-01-14,2019-02-14,MONTHLY,50,FACEBOOK_ADS
11181,3396,2019-02-14,2019-03-14,MONTHLY,50,FACEBOOK_ADS
11182,3396,2019-03-14,2019-04-14,MONTHLY,50,FACEBOOK_ADS
11183,3396,2019-04-14,2019-05-14,MONTHLY,50,FACEBOOK_ADS
11184,3396,2019-05-14,2019-06-14,MONTHLY,50,FACEBOOK_ADS
11185,3396,2019-06-14,2019-07-14,MONTHLY,50,FACEBOOK_ADS
11186,3396,2019-07-14,2019-08-14,MONTHLY,50,FACEBOOK_ADS
11187,3396,2019-08-14,2019-09-14,MONTHLY,50,FACEBOOK_ADS
11188,3397,2018-04-20,2018-05-20,MONTHLY,50,FACEBOOK_ADS
11189,3397,2018-05-20,2018-06-20,MONTHLY,50,FACEBOOK_ADS
11190,3397,2018-06-20,2018-07-20,MONTHLY,50,FACEBOOK_ADS
11191,3397,2018-07-20,2018-08-20,MONTHLY,50,FACEBOOK_ADS
11192,3397,2018-08-20,2018-09-20,MONTHLY,50,FACEBOOK_ADS
11193,3397,2018-09-20,2018-10-20,MONTHLY,50,FACEBOOK_ADS
11194,3397,2018-10-20,2018-11-20,MONTHLY,50,FACEBOOK_ADS
11195,3398,2018-04-07,2018-05-07,MONTHLY,50,FACEBOOK_ADS
11196,3398,2018-05-07,2018-06-07,MONTHLY,50,FACEBOOK_ADS
11197,3398,2018-06-07,2018-07-07,MONTHLY,50,FACEBOOK_ADS
11198,3398,2018-07-07,2018-08-07,MONTHLY,50,FACEBOOK_ADS
11199,3398,2018-08-07,2018-09-07,MONTHLY,50,FACEBOOK_ADS
11200,3398,2018-09-07,2018-10-07,MONTHLY,50,FACEBOOK_ADS
11201,3398,2018-10-07,2018-11-07,MONTHLY,50,FACEBOOK_ADS
11202,3398,2018-11-07,2018-12-07,MONTHLY,50,FACEBOOK_ADS
11203,3399,2018-04-20,2018-05-20,MONTHLY,50,NONE
11204,3399,2018-05-20,2018-06-20,MONTHLY,50,NONE
11205,3399,2018-06-20,2018-07-20,MONTHLY,50,NONE
11206,3400,2018-04-08,2018-05-08,MONTHLY,50,NONE
11207,3401,2018-04-25,2018-05-25,MONTHLY,50,NONE
11208,3401,2018-05-25,2018-06-25,MONTHLY,50,NONE
11209,3401,2018-06-25,2018-07-25,MONTHLY,50,NONE
11210,3401,2018-07-25,2018-08-25,MONTHLY,50,NONE
11211,3401,2018-08-25,2018-09-25,MONTHLY,50,NONE
11212,3401,2018-09-25,2018-10-25,MONTHLY,50,NONE
11213,3402,2018-04-13,2018-05-13,MONTHLY,50,FACEBOOK_ADS
11214,3402,2018-05-13,2018-06-13,MONTHLY,50,FACEBOOK_ADS
11215,3402,2018-06-13,2018-07-13,MONTHLY,50,FACEBOOK_ADS
11216,3402,2018-07-13,2018-08-13,MONTHLY,50,FACEBOOK_ADS
11217,3402,2018-08-13,2018-09-13,MONTHLY,50,FACEBOOK_ADS
11218,3402,2018-09-13,2018-10-13,MONTHLY,50,FACEBOOK_ADS
11219,3402,2018-10-13,2018-11-13,MONTHLY,50,FACEBOOK_ADS
11220,3402,2018-11-13,2018-12-13,MONTHLY,50,FACEBOOK_ADS
11221,3402,2018-12-13,2019-01-13,MONTHLY,50,FACEBOOK_ADS
11222,3402,2019-01-13,2019-02-13,MONTHLY,50,FACEBOOK_ADS
11223,3402,2019-02-13,2019-03-13,MONTHLY,50,FACEBOOK_ADS
11224,3402,2019-03-13,2019-04-13,MONTHLY,50,FACEBOOK_ADS
11225,3402,2019-04-13,2019-05-13,MONTHLY,50,FACEBOOK_ADS
11226,3402,2019-05-13,2019-06-13,MONTHLY,50,FACEBOOK_ADS
11227,3402,2019-06-13,2019-07-13,MONTHLY,50,FACEBOOK_ADS
11228,3402,2019-07-13,2019-08-13,MONTHLY,50,FACEBOOK_ADS
11229,3402,2019-08-13,2019-09-13,MONTHLY,50,FACEBOOK_ADS
11230,3402,2019-09-13,2019-10-13,MONTHLY,50,FACEBOOK_ADS
